-130.115	141.26	1
238.52	269.227	2
-93.5594	35.9982	3
64.306	161.188	4
-334.276	-71.188	5
-311.203	30.508	6
-251.56	71.0694	7
-320.818	23.1638	8
-173.692	-25.4908	9
-79.6566	1.47567	10
172.083	344.773	11
-333.004	-59.761	12
-28.5045	145.626	13
-283.69	17.0778	14
40.4213	180.917	15
4.89254	147.574	16
5.74145	19.3079	17
-259.792	-47.6833	18
112.666	267.549	19
93.7672	264.295	20
137.418	179.158	21
-83.8288	185.533	22
-240.441	-28.54	23
-28.3595	145.826	24
-258.865	60.1122	25
-243.177	-38.2326	26
-46.9798	-19.244	27
53.982	180.979	28
78.3689	181.538	29
-106.225	-103.216	30
30.1117	-99.8564	31
-76.0387	-160.084	32
229.969	291.005	33
-90.706	-119.467	34
76.4185	177.049	35
-140.838	108.781	36
224.717	290.645	37
-211.986	32.2712	38
93.4584	-115.159	39
45.1306	-116.12	40
-216.612	-26.3256	41
-174.442	-191.09	42
-102.608	228.123	43
-67.2305	20.7651	44
-30.3363	-22.9274	45
120.783	170.85	46
104.317	169.771	47
105.087	173.406	48
49.9672	219.81	49
-250.145	-44.2749	50
117.255	324.931	51
-290.989	-117.112	52
-328.451	37.04	53
-24.3823	120.786	54
91.7517	-121.028	55
-275.601	118.673	56
43.3852	-124.248	57
-324.839	11.1884	58
-313.531	35.1628	59
118.815	-210.843	60
-133.281	-87.0353	61
84.5493	157.582	62
-360.201	29.8539	63
-316.515	29.0384	64
-320.664	38.0714	65
-166.463	-7.71334	66
-93.6126	182.933	67
73.5649	-182.033	68
-170.74	-166.988	69
120.755	-212.741	70
66.9928	171.711	71
115.851	-212.013	72
-315.737	21.491	73
42.7988	209.312	74
-319.394	15.824	75
65.8313	175.764	76
45.0079	-115.854	77
116.01	307.513	78
-315.97	-45.9723	79
121.324	314.637	80
75.8523	257.03	81
-207.966	-8.29293	82
-139.713	-142.816	83
62.1603	155.967	84
-223.292	-21.3614	85
-81.6573	-67.71	86
107.651	275.576	87
-292.364	81.8504	88
-18.0076	-5.87768	89
-100.621	165.086	90
79.665	-126.88	91
176.665	226.445	92
106.146	-220.014	93
-266.292	66.5012	94
211.855	282.67	95
-343.457	-45.1489	96
170.381	345.962	97
-19.4043	43.2833	98
123.039	141.436	99
-175.646	-19.6216	100
-146.832	-64.7143	101
121.746	232.849	102
183.09	303.287	103
178.722	299.921	104
-200.107	68.8738	105
-102.687	-91.2134	106
-318.816	33.7718	107
20.8342	135.719	108
-32.4884	154.646	109
-133.952	-42.155	110
-325.498	67.6891	111
35.5042	234.772	112
-208.403	75.2824	113
-111.7	237.793	114
51.6965	-30.0816	115
-161.533	-96.2297	116
56.0978	217.471	117
-257.806	86.9091	118
-357.944	-35.316	119
-314.434	22.6131	120
-198.43	113.733	121
-256.528	-4.27025	122
-366.333	9.44151	123
-290.064	-105.985	124
156.794	227.575	125
-246.748	42.9677	126
65.5162	-119.478	127
22.8443	186.772	128
68.1558	177.385	129
-115.905	-103.801	130
111.702	231.872	131
188.013	302.727	132
109.7	-194.803	133
72.2252	186.116	134
-324.794	62.293	135
-257.939	67.5051	136
-64.8388	-27.309	137
202.002	305.292	138
203.618	273.995	139
-216.28	-20.1861	140
-80.2699	-124.717	141
203.679	304.875	142
-66.5874	-201.522	143
-19.782	43.5258	144
-179.698	-182.527	145
89.262	-252.24	146
-220.595	-9.28415	147
-100.316	-48.6074	148
-272.089	-49.3202	149
-264.82	71.8557	150
-290.913	-105.715	151
-309.322	-22.0236	152
-20.2403	42.9352	153
-74.6329	0.188696	154
55.1554	207.694	155
-77.1612	-87.4836	156
213.092	302.375	157
83.4135	-244.612	158
-91.6243	-133.012	159
-142.924	-32.8514	160
-323.511	26.9431	161
193.56	281.717	162
185.762	293.661	163
-219.692	-31.3917	164
59.8536	177.992	165
-251.521	-33.5795	166
112.868	-162.848	167
20.5876	184.76	168
-14.9333	-8.96059	169
101.248	177.034	170
52.1731	176.162	171
-234.394	49.9012	172
-91.2964	186.908	173
-97.6131	-67.5854	174
-138.396	124.496	175
-229.408	47.5306	176
83.1232	-163.228	177
-23.8947	28.7	178
-363.199	-21.6023	179
-245.767	-41.9757	180
-171.769	-95.8143	181
-197.359	128.35	182
81.3879	-217.022	183
104.235	187.108	184
-312.002	23.8722	185
16.6041	187.362	186
-314.704	25.5959	187
-310.495	-48.7555	188
-333.694	24.1851	189
-258.539	90.792	190
-62.5462	-65.6917	191
26.9658	180.226	192
100.381	-220.077	193
-251.628	65.9863	194
-401.84	11.8757	195
-162.409	-26.3519	196
64.0464	178.344	197
-22.0709	56.6099	198
-141.338	-77.5049	199
-39.8348	79.5345	200
52.6292	203.857	201
-214.183	72.7285	202
-100.229	-48.1218	203
-84.8153	146.912	204
2.79433	151.628	205
-19.5531	42.8762	206
160.936	272.818	207
160.382	273.79	208
38.7074	194.625	209
-67.3997	172.532	210
13.7012	206.491	211
-154.454	72.7638	212
-68.0703	90.8731	213
-3.02038	20.7304	214
-93.1414	182.353	215
2.09828	127.425	216
-349.53	4.46328	217
-382.975	-13.3756	218
-284.963	69.4253	219
-233.982	62.0471	220
-345.895	-56.1076	221
-20.8647	153.863	222
-48.4714	-79.0606	223
-140.173	-78.5182	224
41.8225	-134.499	225
-72.3804	26.9704	226
-213.122	16.8357	227
-260.62	-3.05429	228
-312.163	8.8575	229
112.565	267.113	230
-321.804	-70.1899	231
5.27427	19.7807	232
-95.3477	23.4566	233
94.2546	264.594	234
-109.011	107.686	235
101.332	270.394	236
50.7598	-142.856	237
61.8833	163.828	238
38.8139	182.585	239
3.86332	150.038	240
-241.858	-29.1208	241
-258.727	64.0909	242
76.312	181.242	243
-89.1786	-118.106	244
75.2754	179.289	245
-31.7837	-20.9296	246
119.467	173.074	247
64.3797	177.409	248
78.8477	255.747	249
60.6498	158.428	250
-222.494	-19.6675	251
173.887	228.737	252
121.221	144.454	253
35.0288	231.863	254
-257.551	88.8479	255
-243.606	41.8219	256
20.8993	187.764	257
66.5834	178.781	258
200.502	275.133	259
-68.3555	-197.69	260
83.2349	-240.928	261
19.8755	186.349	262
